-391.92,-299.77,-207.61,-115.45,-23.29,68.86,161.02,253.18,345.33,437.49,529.65,621.81,713.96,806.12,898.28,990.44,1082.59,1174.75,1266.91,1359.06,1451.22,1543.38,1635.54,1727.69,1819.85,1912.01,2004.17,2096.32,2188.48,2280.64,2372.79,2464.95,2557.11,2649.27,2741.42,2833.58,2925.74,3017.9,3110.05,3202.21,3294.37,3386.52,3478.68,3570.84,3663,3755.15,3847.31,3939.47,4031.63,4123.78,4215.94,4308.1,4400.25,4492.41,4584.57,4676.73,4768.88,4861.04,4953.2,5045.36,5137.51,5229.67,5321.83,5413.98,5506.14,5598.3,5690.46,5782.61,5874.77,5966.93,6059.09,6151.24,6243.4,6335.56,6427.71,6519.87,6612.03,6704.19,6796.34,6888.5,6980.66,7072.82,7164.97,7257.13,7349.29,7441.44,7533.6,7625.76,7717.92,7810.07,7902.23,7994.39,8086.55,8178.7,8270.86,8363.02,8455.18,8547.33,8639.49,8731.65,8823.8
-401.33,-308.88,-216.43,-123.98,-31.52,60.93,153.38,245.83,338.28,430.73,523.18,615.63,708.08,800.53,892.98,985.43,1077.88,1170.33,1262.78,1355.23,1447.68,1540.13,1632.58,1725.03,1817.48,1909.93,2002.38,2094.83,2187.28,2279.73,2372.18,2464.63,2557.08,2649.53,2741.98,2834.43,2926.88,3019.33,3111.78,3204.24,3296.69,3389.14,3481.59,3574.04,3666.49,3758.94,3851.39,3943.84,4036.29,4128.74,4221.19,4313.64,4406.09,4498.54,4590.99,4683.44,4775.89,4868.34,4960.79,5053.24,5145.69,5238.14,5330.59,5423.04,5515.49,5607.94,5700.39,5792.84,5885.29,5977.74,6070.19,6162.64,6255.09,6347.54,6440,6532.45,6624.9,6717.35,6809.8,6902.25,6994.7,7087.15,7179.6,7272.05,7364.5,7456.95,7549.4,7641.85,7734.3,7826.75,7919.2,8011.65,8104.1,8196.55,8289,8381.45,8473.9,8566.35,8658.8,8751.25,8843.7
-410.75,-318.02,-225.28,-132.55,-39.82,52.91,145.65,238.38,331.11,423.85,516.58,609.31,702.04,794.78,887.51,980.24,1072.98,1165.71,1258.44,1351.17,1443.91,1536.64,1629.37,1722.11,1814.84,1907.57,2000.3,2093.04,2185.77,2278.5,2371.23,2463.97,2556.7,2649.43,2742.17,2834.9,2927.63,3020.36,3113.1,3205.83,3298.56,3391.3,3484.03,3576.76,3669.49,3762.23,3854.96,3947.69,4040.43,4133.16,4225.89,4318.62,4411.36,4504.09,4596.82,4689.56,4782.29,4875.02,4967.75,5060.49,5153.22,5245.95,5338.68,5431.42,5524.15,5616.88,5709.62,5802.35,5895.08,5987.81,6080.55,6173.28,6266.01,6358.75,6451.48,6544.21,6636.94,6729.68,6822.41,6915.14,7007.88,7100.61,7193.34,7286.07,7378.81,7471.54,7564.27,7657,7749.74,7842.47,7935.2,8027.94,8120.67,8213.4,8306.13,8398.87,8491.6,8584.33,8677.07,8769.8,8862.53
-420.19,-327.19,-234.18,-141.18,-48.17,44.83,137.84,230.84,323.85,416.85,509.86,602.86,695.87,788.88,881.88,974.89,1067.89,1160.9,1253.9,1346.91,1439.91,1532.92,1625.92,1718.93,1811.93,1904.94,1997.94,2090.95,2183.96,2276.96,2369.97,2462.97,2555.98,2648.98,2741.99,2834.99,2928,3021,3114.01,3207.01,3300.02,3393.02,3486.03,3579.03,3672.04,3765.05,3858.05,3951.06,4044.06,4137.07,4230.07,4323.08,4416.08,4509.09,4602.09,4695.1,4788.1,4881.11,4974.11,5067.12,5160.12,5253.13,5346.14,5439.14,5532.15,5625.15,5718.16,5811.16,5904.17,5997.17,6090.18,6183.18,6276.19,6369.19,6462.2,6555.2,6648.21,6741.21,6834.22,6927.23,7020.23,7113.24,7206.24,7299.25,7392.25,7485.26,7578.26,7671.27,7764.27,7857.28,7950.28,8043.29,8136.29,8229.3,8322.3,8415.31,8508.32,8601.32,8694.33,8787.33,8880.34
-429.66,-336.39,-243.12,-149.85,-56.58,36.68,129.95,223.22,316.49,409.76,503.03,596.29,689.56,782.83,876.1,969.37,1062.63,1155.9,1249.17,1342.44,1435.71,1528.97,1622.24,1715.51,1808.78,1902.05,1995.32,2088.58,2181.85,2275.12,2368.39,2461.66,2554.92,2648.19,2741.46,2834.73,2928,3021.27,3114.53,3207.8,3301.07,3394.34,3487.61,3580.87,3674.14,3767.41,3860.68,3953.95,4047.22,4140.48,4233.75,4327.02,4420.29,4513.56,4606.82,4700.09,4793.36,4886.63,4979.9,5073.17,5166.43,5259.7,5352.97,5446.24,5539.51,5632.77,5726.04,5819.31,5912.58,6005.85,6099.12,6192.38,6285.65,6378.92,6472.19,6565.46,6658.72,6751.99,6845.26,6938.53,7031.8,7125.07,7218.33,7311.6,7404.87,7498.14,7591.41,7684.67,7777.94,7871.21,7964.48,8057.75,8151.02,8244.28,8337.55,8430.82,8524.09,8617.36,8710.62,8803.89,8897.16
-439.14,-345.62,-252.1,-158.57,-65.05,28.47,121.99,215.51,309.04,402.56,496.08,589.6,683.12,776.65,870.17,963.69,1057.21,1150.73,1244.25,1337.78,1431.3,1524.82,1618.34,1711.86,1805.39,1898.91,1992.43,2085.95,2179.47,2273,2366.52,2460.04,2553.56,2647.08,2740.6,2834.13,2927.65,3021.17,3114.69,3208.21,3301.74,3395.26,3488.78,3582.3,3675.82,3769.34,3862.87,3956.39,4049.91,4143.43,4236.95,4330.48,4424,4517.52,4611.04,4704.56,4798.09,4891.61,4985.13,5078.65,5172.17,5265.69,5359.22,5452.74,5546.26,5639.78,5733.3,5826.83,5920.35,6013.87,6107.39,6200.91,6294.44,6387.96,6481.48,6575,6668.52,6762.04,6855.57,6949.09,7042.61,7136.13,7229.65,7323.18,7416.7,7510.22,7603.74,7697.26,7790.79,7884.31,7977.83,8071.35,8164.87,8258.39,8351.92,8445.44,8538.96,8632.48,8726,8819.53,8913.05
-448.64,-354.87,-261.11,-167.34,-73.57,20.19,113.96,207.73,301.49,395.26,489.03,582.79,676.56,770.33,864.1,957.86,1051.63,1145.4,1239.16,1332.93,1426.7,1520.46,1614.23,1708,1801.76,1895.53,1989.3,2083.06,2176.83,2270.6,2364.36,2458.13,2551.9,2645.66,2739.43,2833.2,2926.96,3020.73,3114.5,3208.26,3302.03,3395.8,3489.56,3583.33,3677.1,3770.86,3864.63,3958.4,4052.16,4145.93,4239.7,4333.46,4427.23,4521,4614.76,4708.53,4802.3,4896.06,4989.83,5083.6,5177.37,5271.13,5364.9,5458.67,5552.43,5646.2,5739.97,5833.73,5927.5,6021.27,6115.03,6208.8,6302.57,6396.33,6490.1,6583.87,6677.63,6771.4,6865.17,6958.93,7052.7,7146.47,7240.23,7334,7427.77,7521.53,7615.3,7709.07,7802.83,7896.6,7990.37,8084.13,8177.9,8271.67,8365.43,8459.2,8552.97,8646.73,8740.5,8834.27,8928.03
-458.16,-364.15,-270.15,-176.15,-82.14,11.86,105.86,199.87,293.87,387.87,481.87,575.88,669.88,763.88,857.89,951.89,1045.89,1139.9,1233.9,1327.9,1421.91,1515.91,1609.91,1703.92,1797.92,1891.92,1985.93,2079.93,2173.93,2267.94,2361.94,2455.94,2549.94,2643.95,2737.95,2831.95,2925.96,3019.96,3113.96,3207.97,3301.97,3395.97,3489.98,3583.98,3677.98,3771.99,3865.99,3959.99,4054,4148,4242,4336,4430.01,4524.01,4618.01,4712.02,4806.02,4900.02,4994.03,5088.03,5182.03,5276.04,5370.04,5464.04,5558.05,5652.05,5746.05,5840.06,5934.06,6028.06,6122.07,6216.07,6310.07,6404.07,6498.08,6592.08,6686.08,6780.09,6874.09,6968.09,7062.1,7156.1,7250.1,7344.11,7438.11,7532.11,7626.12,7720.12,7814.12,7908.13,8002.13,8096.13,8190.13,8284.14,8378.14,8472.14,8566.15,8660.15,8754.15,8848.16,8942.16
-467.69,-373.46,-279.23,-185,-90.76,3.47,97.7,191.93,286.16,380.39,474.62,568.86,663.09,757.32,851.55,945.78,1040.01,1134.24,1228.48,1322.71,1416.94,1511.17,1605.4,1699.63,1793.87,1888.1,1982.33,2076.56,2170.79,2265.02,2359.25,2453.49,2547.72,2641.95,2736.18,2830.41,2924.64,3018.87,3113.11,3207.34,3301.57,3395.8,3490.03,3584.26,3678.5,3772.73,3866.96,3961.19,4055.42,4149.65,4243.88,4338.12,4432.35,4526.58,4620.81,4715.04,4809.27,4903.5,4997.74,5091.97,5186.2,5280.43,5374.66,5468.89,5563.13,5657.36,5751.59,5845.82,5940.05,6034.28,6128.51,6222.75,6316.98,6411.21,6505.44,6599.67,6693.9,6788.13,6882.37,6976.6,7070.83,7165.06,7259.29,7353.52,7447.76,7541.99,7636.22,7730.45,7824.68,7918.91,8013.14,8107.38,8201.61,8295.84,8390.07,8484.3,8578.53,8672.76,8767,8861.23,8955.46
-477.24,-382.79,-288.34,-193.88,-99.43,-4.98,89.47,183.92,278.38,372.83,467.28,561.73,656.18,750.64,845.09,939.54,1033.99,1128.44,1222.9,1317.35,1411.8,1506.25,1600.7,1695.16,1789.61,1884.06,1978.51,2072.97,2167.42,2261.87,2356.32,2450.77,2545.23,2639.68,2734.13,2828.58,2923.03,3017.49,3111.94,3206.39,3300.84,3395.29,3489.75,3584.2,3678.65,3773.1,3867.55,3962.01,4056.46,4150.91,4245.36,4339.81,4434.27,4528.72,4623.17,4717.62,4812.08,4906.53,5000.98,5095.43,5189.88,5284.34,5378.79,5473.24,5567.69,5662.14,5756.6,5851.05,5945.5,6039.95,6134.4,6228.86,6323.31,6417.76,6512.21,6606.66,6701.12,6795.57,6890.02,6984.47,7078.92,7173.38,7267.83,7362.28,7456.73,7551.19,7645.64,7740.09,7834.54,7928.99,8023.45,8117.9,8212.35,8306.8,8401.25,8495.71,8590.16,8684.61,8779.06,8873.51,8967.97
-486.81,-392.14,-297.48,-202.81,-108.15,-13.48,81.19,175.85,270.52,365.18,459.85,554.51,649.18,743.84,838.51,933.17,1027.84,1122.5,1217.17,1311.83,1406.5,1501.16,1595.83,1690.49,1785.16,1879.82,1974.49,2069.15,2163.82,2258.48,2353.15,2447.81,2542.48,2637.15,2731.81,2826.48,2921.14,3015.81,3110.47,3205.14,3299.8,3394.47,3489.13,3583.8,3678.46,3773.13,3867.79,3962.46,4057.12,4151.79,4246.45,4341.12,4435.78,4530.45,4625.11,4719.78,4814.44,4909.11,5003.77,5098.44,5193.11,5287.77,5382.44,5477.1,5571.77,5666.43,5761.1,5855.76,5950.43,6045.09,6139.76,6234.42,6329.09,6423.75,6518.42,6613.08,6707.75,6802.41,6897.08,6991.74,7086.41,7181.07,7275.74,7370.4,7465.07,7559.73,7654.4,7749.07,7843.73,7938.4,8033.06,8127.73,8222.39,8317.06,8411.72,8506.39,8601.05,8695.72,8790.38,8885.05,8979.71
-496.39,-401.51,-306.64,-211.77,-116.9,-22.03,72.84,167.71,262.58,357.45,452.33,547.2,642.07,736.94,831.81,926.68,1021.55,1116.42,1211.3,1306.17,1401.04,1495.91,1590.78,1685.65,1780.52,1875.39,1970.26,2065.14,2160.01,2254.88,2349.75,2444.62,2539.49,2634.36,2729.23,2824.1,2918.98,3013.85,3108.72,3203.59,3298.46,3393.33,3488.2,3583.07,3677.95,3772.82,3867.69,3962.56,4057.43,4152.3,4247.17,4342.04,4436.91,4531.79,4626.66,4721.53,4816.4,4911.27,5006.14,5101.01,5195.88,5290.75,5385.63,5480.5,5575.37,5670.24,5765.11,5859.98,5954.85,6049.72,6144.59,6239.47,6334.34,6429.21,6524.08,6618.95,6713.82,6808.69,6903.56,6998.44,7093.31,7188.18,7283.05,7377.92,7472.79,7567.66,7662.53,7757.4,7852.28,7947.15,8042.02,8136.89,8231.76,8326.63,8421.5,8516.37,8611.24,8706.12,8800.99,8895.86,8990.73
-505.98,-410.91,-315.84,-220.77,-125.7,-30.63,64.44,159.51,254.58,349.65,444.72,539.79,634.86,729.93,825,920.07,1015.14,1110.22,1205.29,1300.36,1395.43,1490.5,1585.57,1680.64,1775.71,1870.78,1965.85,2060.92,2155.99,2251.06,2346.13,2441.2,2536.27,2631.34,2726.41,2821.48,2916.55,3011.62,3106.69,3201.76,3296.83,3391.9,3486.97,3582.04,3677.11,3772.18,3867.25,3962.32,4057.39,4152.46,4247.53,4342.6,4437.67,4532.74,4627.81,4722.88,4817.95,4913.02,5008.1,5103.17,5198.24,5293.31,5388.38,5483.45,5578.52,5673.59,5768.66,5863.73,5958.8,6053.87,6148.94,6244.01,6339.08,6434.15,6529.22,6624.29,6719.36,6814.43,6909.5,7004.57,7099.64,7194.71,7289.78,7384.85,7479.92,7574.99,7670.06,7765.13,7860.2,7955.27,8050.34,8145.41,8240.48,8335.55,8430.62,8525.69,8620.76,8715.83,8810.9,8905.98,9001.05
-515.59,-420.32,-325.06,-229.8,-134.54,-39.27,55.99,151.25,246.52,341.78,437.04,532.3,627.57,722.83,818.09,913.35,1008.62,1103.88,1199.14,1294.41,1389.67,1484.93,1580.19,1675.46,1770.72,1865.98,1961.25,2056.51,2151.77,2247.03,2342.3,2437.56,2532.82,2628.08,2723.35,2818.61,2913.87,3009.14,3104.4,3199.66,3294.92,3390.19,3485.45,3580.71,3675.97,3771.24,3866.5,3961.76,4057.03,4152.29,4247.55,4342.81,4438.08,4533.34,4628.6,4723.86,4819.13,4914.39,5009.65,5104.92,5200.18,5295.44,5390.7,5485.97,5581.23,5676.49,5771.75,5867.02,5962.28,6057.54,6152.81,6248.07,6343.33,6438.59,6533.86,6629.12,6724.38,6819.65,6914.91,7010.17,7105.43,7200.7,7295.96,7391.22,7486.48,7581.75,7677.01,7772.27,7867.54,7962.8,8058.06,8153.32,8248.59,8343.85,8439.11,8534.37,8629.64,8724.9,8820.16,8915.43,9010.69
-525.21,-429.76,-334.31,-238.86,-143.41,-47.96,47.49,142.94,238.38,333.83,429.28,524.73,620.18,715.63,811.08,906.53,1001.98,1097.43,1192.87,1288.32,1383.77,1479.22,1574.67,1670.12,1765.57,1861.02,1956.47,2051.91,2147.36,2242.81,2338.26,2433.71,2529.16,2624.61,2720.06,2815.51,2910.95,3006.4,3101.85,3197.3,3292.75,3388.2,3483.65,3579.1,3674.55,3769.99,3865.44,3960.89,4056.34,4151.79,4247.24,4342.69,4438.14,4533.59,4629.03,4724.48,4819.93,4915.38,5010.83,5106.28,5201.73,5297.18,5392.63,5488.07,5583.52,5678.97,5774.42,5869.87,5965.32,6060.77,6156.22,6251.67,6347.12,6442.56,6538.01,6633.46,6728.91,6824.36,6919.81,7015.26,7110.71,7206.16,7301.6,7397.05,7492.5,7587.95,7683.4,7778.85,7874.3,7969.75,8065.2,8160.64,8256.09,8351.54,8446.99,8542.44,8637.89,8733.34,8828.79,8924.24,9019.68
-534.84,-439.21,-343.58,-247.95,-152.32,-56.69,38.94,134.56,230.19,325.82,421.45,517.08,612.71,708.34,803.97,899.6,995.22,1090.85,1186.48,1282.11,1377.74,1473.37,1569,1664.63,1760.26,1855.89,1951.51,2047.14,2142.77,2238.4,2334.03,2429.66,2525.29,2620.92,2716.55,2812.18,2907.8,3003.43,3099.06,3194.69,3290.32,3385.95,3481.58,3577.21,3672.84,3768.47,3864.09,3959.72,4055.35,4150.98,4246.61,4342.24,4437.87,4533.5,4629.13,4724.76,4820.38,4916.01,5011.64,5107.27,5202.9,5298.53,5394.16,5489.79,5585.42,5681.04,5776.67,5872.3,5967.93,6063.56,6159.19,6254.82,6350.45,6446.08,6541.71,6637.33,6732.96,6828.59,6924.22,7019.85,7115.48,7211.11,7306.74,7402.37,7498,7593.62,7689.25,7784.88,7880.51,7976.14,8071.77,8167.4,8263.03,8358.66,8454.29,8549.91,8645.54,8741.17,8836.8,8932.43,9028.06
-544.48,-448.68,-352.88,-257.07,-161.27,-65.47,30.34,126.14,221.94,317.75,413.55,509.35,605.16,700.96,796.76,892.56,988.37,1084.17,1179.97,1275.78,1371.58,1467.38,1563.19,1658.99,1754.79,1850.6,1946.4,2042.2,2138.01,2233.81,2329.61,2425.42,2521.22,2617.02,2712.83,2808.63,2904.43,3000.23,3096.04,3191.84,3287.64,3383.45,3479.25,3575.05,3670.86,3766.66,3862.46,3958.27,4054.07,4149.87,4245.68,4341.48,4437.28,4533.09,4628.89,4724.69,4820.5,4916.3,5012.1,5107.91,5203.71,5299.51,5395.31,5491.12,5586.92,5682.72,5778.53,5874.33,5970.13,6065.94,6161.74,6257.54,6353.35,6449.15,6544.95,6640.76,6736.56,6832.36,6928.17,7023.97,7119.77,7215.58,7311.38,7407.18,7502.99,7598.79,7694.59,7790.39,7886.2,7982,8077.8,8173.61,8269.41,8365.21,8461.02,8556.82,8652.62,8748.43,8844.23,8940.03,9035.84
-554.14,-458.17,-362.2,-266.22,-170.25,-74.28,21.69,117.66,213.64,309.61,405.58,501.55,597.52,693.49,789.47,885.44,981.41,1077.38,1173.35,1269.32,1365.3,1461.27,1557.24,1653.21,1749.18,1845.16,1941.13,2037.1,2133.07,2229.04,2325.01,2420.99,2516.96,2612.93,2708.9,2804.87,2900.84,2996.82,3092.79,3188.76,3284.73,3380.7,3476.68,3572.65,3668.62,3764.59,3860.56,3956.53,4052.51,4148.48,4244.45,4340.42,4436.39,4532.37,4628.34,4724.31,4820.28,4916.25,5012.22,5108.2,5204.17,5300.14,5396.11,5492.08,5588.05,5684.03,5780,5875.97,5971.94,6067.91,6163.89,6259.86,6355.83,6451.8,6547.77,6643.74,6739.72,6835.69,6931.66,7027.63,7123.6,7219.57,7315.55,7411.52,7507.49,7603.46,7699.43,7795.41,7891.38,7987.35,8083.32,8179.29,8275.26,8371.24,8467.21,8563.18,8659.15,8755.12,8851.1,8947.07,9043.04
-563.81,-467.67,-371.54,-275.4,-179.27,-83.13,13,109.14,205.27,301.41,397.54,493.68,589.81,685.95,782.08,878.22,974.35,1070.49,1166.62,1262.76,1358.89,1455.03,1551.16,1647.3,1743.43,1839.57,1935.7,2031.84,2127.97,2224.11,2320.24,2416.38,2512.51,2608.65,2704.78,2800.92,2897.05,2993.19,3089.32,3185.46,3281.59,3377.73,3473.86,3570,3666.13,3762.27,3858.4,3954.54,4050.67,4146.81,4242.94,4339.08,4435.21,4531.35,4627.48,4723.62,4819.75,4915.89,5012.02,5108.16,5204.29,5300.43,5396.56,5492.7,5588.83,5684.97,5781.1,5877.24,5973.37,6069.5,6165.64,6261.77,6357.91,6454.04,6550.18,6646.31,6742.45,6838.58,6934.72,7030.85,7126.99,7223.12,7319.26,7415.39,7511.53,7607.66,7703.8,7799.93,7896.07,7992.2,8088.34,8184.47,8280.61,8376.74,8472.88,8569.01,8665.15,8761.28,8857.42,8953.55,9049.69
-573.48,-477.19,-380.9,-284.61,-188.31,-92.02,4.27,100.57,196.86,293.15,389.45,485.74,582.03,678.32,774.62,870.91,967.2,1063.5,1159.79,1256.08,1352.37,1448.67,1544.96,1641.25,1737.55,1833.84,1930.13,2026.42,2122.72,2219.01,2315.3,2411.6,2507.89,2604.18,2700.47,2796.77,2893.06,2989.35,3085.65,3181.94,3278.23,3374.52,3470.82,3567.11,3663.4,3759.7,3855.99,3952.28,4048.58,4144.87,4241.16,4337.45,4433.75,4530.04,4626.33,4722.63,4818.92,4915.21,5011.5,5107.8,5204.09,5300.38,5396.68,5492.97,5589.26,5685.55,5781.85,5878.14,5974.43,6070.73,6167.02,6263.31,6359.6,6455.9,6552.19,6648.48,6744.78,6841.07,6937.36,7033.65,7129.95,7226.24,7322.53,7418.83,7515.12,7611.41,7707.71,7804,7900.29,7996.58,8092.88,8189.17,8285.46,8381.76,8478.05,8574.34,8670.63,8766.93,8863.22,8959.51,9055.81
-583.17,-486.73,-390.28,-293.83,-197.39,-100.94,-4.5,91.95,188.39,284.84,381.29,477.73,574.18,670.62,767.07,863.52,959.96,1056.41,1152.85,1249.3,1345.74,1442.19,1538.64,1635.08,1731.53,1827.97,1924.42,2020.87,2117.31,2213.76,2310.2,2406.65,2503.09,2599.54,2695.99,2792.43,2888.88,2985.32,3081.77,3178.22,3274.66,3371.11,3467.55,3564,3660.44,3756.89,3853.34,3949.78,4046.23,4142.67,4239.12,4335.57,4432.01,4528.46,4624.9,4721.35,4817.79,4914.24,5010.69,5107.13,5203.58,5300.02,5396.47,5492.92,5589.36,5685.81,5782.25,5878.7,5975.14,6071.59,6168.04,6264.48,6360.93,6457.37,6553.82,6650.27,6746.71,6843.16,6939.6,7036.05,7132.49,7228.94,7325.39,7421.83,7518.28,7614.72,7711.17,7807.62,7904.06,8000.51,8096.95,8193.4,8289.84,8386.29,8482.74,8579.18,8675.63,8772.07,8868.52,8964.97,9061.41
-592.87,-496.28,-399.68,-303.09,-206.49,-109.9,-13.31,83.29,179.88,276.48,373.07,469.66,566.26,662.85,759.45,856.04,952.63,1049.23,1145.82,1242.42,1339.01,1435.6,1532.2,1628.79,1725.38,1821.98,1918.57,2015.17,2111.76,2208.35,2304.95,2401.54,2498.14,2594.73,2691.32,2787.92,2884.51,2981.11,3077.7,3174.29,3270.89,3367.48,3464.08,3560.67,3657.26,3753.86,3850.45,3947.04,4043.64,4140.23,4236.83,4333.42,4430.01,4526.61,4623.2,4719.8,4816.39,4912.98,5009.58,5106.17,5202.77,5299.36,5395.95,5492.55,5589.14,5685.74,5782.33,5878.92,5975.52,6072.11,6168.71,6265.3,6361.89,6458.49,6555.08,6651.67,6748.27,6844.86,6941.46,7038.05,7134.64,7231.24,7327.83,7424.43,7521.02,7617.61,7714.21,7810.8,7907.4,8003.99,8100.58,8197.18,8293.77,8390.37,8486.96,8583.55,8680.15,8776.74,8873.34,8969.93,9066.52
-602.58,-505.84,-409.1,-312.36,-215.63,-118.89,-22.15,74.58,171.32,268.06,364.8,461.53,558.27,655.01,751.75,848.48,945.22,1041.96,1138.7,1235.43,1332.17,1428.91,1525.65,1622.38,1719.12,1815.86,1912.59,2009.33,2106.07,2202.81,2299.54,2396.28,2493.02,2589.76,2686.49,2783.23,2879.97,2976.71,3073.44,3170.18,3266.92,3363.66,3460.39,3557.13,3653.87,3750.6,3847.34,3944.08,4040.82,4137.55,4234.29,4331.03,4427.77,4524.5,4621.24,4717.98,4814.72,4911.45,5008.19,5104.93,5201.67,5298.4,5395.14,5491.88,5588.61,5685.35,5782.09,5878.83,5975.56,6072.3,6169.04,6265.78,6362.51,6459.25,6555.99,6652.73,6749.46,6846.2,6942.94,7039.68,7136.41,7233.15,7329.89,7426.62,7523.36,7620.1,7716.84,7813.57,7910.31,8007.05,8103.79,8200.52,8297.26,8394,8490.74,8587.47,8684.21,8780.95,8877.69,8974.42,9071.16
-612.29,-515.42,-418.54,-321.66,-224.79,-127.91,-31.04,65.84,162.72,259.59,356.47,453.35,550.22,647.1,743.98,840.85,937.73,1034.6,1131.48,1228.36,1325.23,1422.11,1518.99,1615.86,1712.74,1809.61,1906.49,2003.37,2100.24,2197.12,2294,2390.87,2487.75,2584.63,2681.5,2778.38,2875.25,2972.13,3069.01,3165.88,3262.76,3359.64,3456.51,3553.39,3650.27,3747.14,3844.02,3940.89,4037.77,4134.65,4231.52,4328.4,4425.28,4522.15,4619.03,4715.9,4812.78,4909.66,5006.53,5103.41,5200.29,5297.16,5394.04,5490.92,5587.79,5684.67,5781.54,5878.42,5975.3,6072.17,6169.05,6265.93,6362.8,6459.68,6556.55,6653.43,6750.31,6847.18,6944.06,7040.94,7137.81,7234.69,7331.57,7428.44,7525.32,7622.19,7719.07,7815.95,7912.82,8009.7,8106.58,8203.45,8300.33,8397.21,8494.08,8590.96,8687.83,8784.71,8881.59,8978.46,9075.34
-622.02,-525.01,-428,-330.99,-233.97,-136.96,-39.95,57.06,154.07,251.08,348.09,445.1,542.11,639.12,736.14,833.15,930.16,1027.17,1124.18,1221.19,1318.2,1415.21,1512.22,1609.23,1706.24,1803.26,1900.27,1997.28,2094.29,2191.3,2288.31,2385.32,2482.33,2579.34,2676.35,2773.37,2870.38,2967.39,3064.4,3161.41,3258.42,3355.43,3452.44,3549.45,3646.46,3743.47,3840.49,3937.5,4034.51,4131.52,4228.53,4325.54,4422.55,4519.56,4616.57,4713.58,4810.6,4907.61,5004.62,5101.63,5198.64,5295.65,5392.66,5489.67,5586.68,5683.69,5780.7,5877.72,5974.73,6071.74,6168.75,6265.76,6362.77,6459.78,6556.79,6653.8,6750.81,6847.83,6944.84,7041.85,7138.86,7235.87,7332.88,7429.89,7526.9,7623.91,7720.92,7817.94,7914.95,8011.96,8108.97,8205.98,8302.99,8400,8497.01,8594.02,8691.03,8788.04,8885.06,8982.07,9079.08
-631.75,-534.61,-437.47,-340.33,-243.19,-146.05,-48.9,48.24,145.38,242.52,339.66,436.8,533.94,631.09,728.23,825.37,922.51,1019.65,1116.79,1213.93,1311.08,1408.22,1505.36,1602.5,1699.64,1796.78,1893.92,1991.07,2088.21,2185.35,2282.49,2379.63,2476.77,2573.91,2671.06,2768.2,2865.34,2962.48,3059.62,3156.76,3253.9,3351.05,3448.19,3545.33,3642.47,3739.61,3836.75,3933.9,4031.04,4128.18,4225.32,4322.46,4419.6,4516.74,4613.89,4711.03,4808.17,4905.31,5002.45,5099.59,5196.73,5293.88,5391.02,5488.16,5585.3,5682.44,5779.58,5876.72,5973.87,6071.01,6168.15,6265.29,6362.43,6459.57,6556.71,6653.86,6751,6848.14,6945.28,7042.42,7139.56,7236.7,7333.85,7430.99,7528.13,7625.27,7722.41,7819.55,7916.69,8013.84,8110.98,8208.12,8305.26,8402.4,8499.54,8596.68,8693.83,8790.97,8888.11,8985.25,9082.39
-641.49,-544.23,-446.96,-349.69,-252.42,-155.15,-57.89,39.38,136.65,233.92,331.18,428.45,525.72,622.99,720.26,817.52,914.79,1012.06,1109.33,1206.6,1303.86,1401.13,1498.4,1595.67,1692.94,1790.2,1887.47,1984.74,2082.01,2179.27,2276.54,2373.81,2471.08,2568.35,2665.61,2762.88,2860.15,2957.42,3054.69,3151.95,3249.22,3346.49,3443.76,3541.02,3638.29,3735.56,3832.83,3930.1,4027.36,4124.63,4221.9,4319.17,4416.44,4513.7,4610.97,4708.24,4805.51,4902.78,5000.04,5097.31,5194.58,5291.85,5389.11,5486.38,5583.65,5680.92,5778.19,5875.45,5972.72,6069.99,6167.26,6264.53,6361.79,6459.06,6556.33,6653.6,6750.86,6848.13,6945.4,7042.67,7139.94,7237.2,7334.47,7431.74,7529.01,7626.28,7723.54,7820.81,7918.08,8015.35,8112.62,8209.88,8307.15,8404.42,8501.69,8598.95,8696.22,8793.49,8890.76,8988.03,9085.29
-651.24,-553.85,-456.46,-359.07,-261.68,-164.29,-66.9,30.49,127.88,225.27,322.66,420.05,517.44,614.83,712.22,809.61,907,1004.39,1101.78,1199.17,1296.57,1393.96,1491.35,1588.74,1686.13,1783.52,1880.91,1978.3,2075.69,2173.08,2270.47,2367.86,2465.25,2562.64,2660.03,2757.42,2854.81,2952.2,3049.59,3146.98,3244.37,3341.76,3439.16,3536.55,3633.94,3731.33,3828.72,3926.11,4023.5,4120.89,4218.28,4315.67,4413.06,4510.45,4607.84,4705.23,4802.62,4900.01,4997.4,5094.79,5192.18,5289.57,5386.96,5484.35,5581.75,5679.14,5776.53,5873.92,5971.31,6068.7,6166.09,6263.48,6360.87,6458.26,6555.65,6653.04,6750.43,6847.82,6945.21,7042.6,7139.99,7237.38,7334.77,7432.16,7529.55,7626.94,7724.34,7821.73,7919.12,8016.51,8113.9,8211.29,8308.68,8406.07,8503.46,8600.85,8698.24,8795.63,8893.02,8990.41,9087.8
